n,l,m,a,w_r,w_i,A_r,A_i
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.150000000000001632e-01,3.947799088777911303e-01,-3.110790770271308237e+00,4.144660968480978980e+00,9.428037581153920765e-01
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.210000000000001685e-01,4.023024160119342274e-01,-3.100946704823707378e+00,4.152169741785455059e+00,9.684769958026080428e-01
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.250000000000001721e-01,4.073454352700236480e-01,-3.094234867978878700e+00,4.157195564531716236e+00,9.855560274279231425e-01
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.310000000000001774e-01,4.149528168966232777e-01,-3.083930652141815276e+00,4.164750199846288581e+00,1.011114404373360198e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.350000000000001810e-01,4.200534444310987103e-01,-3.076895792724778644e+00,4.169788620107161670e+00,1.028109724289365534e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.410000000000001863e-01,4.277487234882544342e-01,-3.066081589603252500e+00,4.177333759136179658e+00,1.053530793947913269e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.450000000000001898e-01,4.329088996383939625e-01,-3.058689068473506634e+00,4.182346034283942693e+00,1.070426091386165179e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.510000000000001674e-01,4.406948425876662245e-01,-3.047310521635124836e+00,4.189820614817534761e+00,1.095683165927006986e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.570000000000001728e-01,4.485363650675524561e-01,-3.035564981596579059e+00,4.197220882774940875e+00,1.120826956448182088e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.610000000000001763e-01,4.537953107815114739e-01,-3.027519435040214812e+00,4.202100402048560390e+00,1.137520335682042694e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.670000000000001816e-01,4.617311375807069407e-01,-3.015110294046725148e+00,4.209318482835680442e+00,1.162446408811110832e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.710000000000001852e-01,4.670535549807566800e-01,-3.006599151105004086e+00,4.214050624813304502e+00,1.178981239299022210e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.770000000000001905e-01,4.750853614521105550e-01,-2.993454489080088710e+00,4.221006410040416768e+00,1.203647355237884353e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.810000000000001941e-01,4.804722028900360598e-01,-2.984426740524623867e+00,4.225534718067120998e+00,1.219992818335978058e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.870000000000001994e-01,4.886011714472098810e-01,-2.970464918407567545e+00,4.232138536766832715e+00,1.244348311437483146e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.910000000000002029e-01,4.940530678386362839e-01,-2.960862375251255951e+00,4.236399637859915579e+00,1.260467377921647092e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,2.970000000000002083e-01,5.022799357668785714e-01,-2.945989801027290245e+00,4.242550522854242168e+00,1.284451262394880278e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.030000000000002136e-01,5.105657662261986474e-01,-2.930519855175147459e+00,4.248375677902728853e+00,1.308177743000281446e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.070000000000002172e-01,5.161224800853692063e-01,-2.919853771283937416e+00,4.252056314773190238e+00,1.323837873122655884e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.130000000000002225e-01,5.245069243174004248e-01,-2.903291241636512865e+00,4.257237774753213522e+00,1.347067550943708669e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.170000000000002260e-01,5.301295892535320409e-01,-2.891852293018723596e+00,4.260443666410242081e+00,1.362364737435540096e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.230000000000002314e-01,5.386134789969933001e-01,-2.874057585418078986e+00,4.264839162175735332e+00,1.384997114417382713e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.270000000000002349e-01,5.443029873728465473e-01,-2.861744580521682568e+00,4.267468328358631879e+00,1.399857419068455400e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.330000000000002403e-01,5.528884925696240238e-01,-2.842552181094658348e+00,4.270912876745822651e+00,1.421769912330127283e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.370000000000002438e-01,5.586470947758066519e-01,-2.829244615360174908e+00,4.272846438990218765e+00,1.436103005476306205e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.430000000000002491e-01,5.673393489279309199e-01,-2.808456569381024170e+00,4.275146647596343108e+00,1.457145634832266667e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.490000000000002545e-01,5.761003210317444667e-01,-2.786599597071343748e+00,4.276652844934220710e+00,1.477580549661698717e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.530000000000002580e-01,5.819818722471316041e-01,-2.771387406869024517e+00,4.277170966939340069e+00,1.490829704194092331e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.590000000000002633e-01,5.908713637286534537e-01,-2.747529276832334055e+00,4.277144531497986790e+00,1.510080962732354815e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.630000000000002669e-01,5.968470471604309102e-01,-2.730880071715130253e+00,4.276543253756952545e+00,1.522460551241805682e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.690000000000002722e-01,6.058950911890247371e-01,-2.704694836460394658e+00,4.274675148884925058e+00,1.540272861926164971e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.730000000000002758e-01,6.119915013650889524e-01,-2.686368691970093980e+00,4.272727067340763796e+00,1.551594481745708354e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.790000000000002811e-01,6.212505697465788845e-01,-2.657458621234589646e+00,4.268639584340332860e+00,1.567654983650827560e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.850000000000002864e-01,6.306750840975364758e-01,-2.626687166194098033e+00,4.263003726725431264e+00,1.582485864990760938e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.890000000000002900e-01,6.370696227925298771e-01,-2.605042989018746979e+00,4.258293754741126591e+00,1.591614322391587955e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.950000000000002953e-01,6.468657746180564994e-01,-2.570722238326165421e+00,4.249644073667676381e+00,1.604042118669798178e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.990000000000002989e-01,6.535588609014281181e-01,-2.546503001789202525e+00,4.242720619404791726e+00,1.611402232457834760e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.050000000000003042e-01,6.638947056892776644e-01,-2.507972937246412126e+00,4.230409688004269420e+00,1.620898678444580909e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.090000000000003078e-01,6.710180438601464070e-01,-2.480694637936972757e+00,4.220796545621372076e+00,1.626098424079633453e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.150000000000003131e-01,6.821194345157821637e-01,-2.437153807662769456e+00,4.204038914838580610e+00,1.632002396291289514e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.190000000000003166e-01,6.898400530040164069e-01,-2.406223380287693558e+00,4.191162544036445503e+00,1.634540735174232484e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.250000000000003220e-01,7.019752313202278771e-01,-2.356670825419671544e+00,4.169017296745931134e+00,1.635980778999856167e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.310000000000003273e-01,7.148658381213033319e-01,-2.302898824998052874e+00,4.143109577480254657e+00,1.634179467497161031e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.350000000000003308e-01,7.239297405873604818e-01,-2.264418578858130360e+00,4.123519940235052417e+00,1.630903626847530763e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.410000000000003362e-01,7.383119152540466024e-01,-2.202205482282692639e+00,4.090261055389732725e+00,1.622351131513458444e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.450000000000003397e-01,7.484807496310381669e-01,-2.157335966643750158e+00,4.065230941048536550e+00,1.613836289485076847e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.510000000000003451e-01,7.647365207809023735e-01,-2.084069449647147465e+00,4.022826142511812364e+00,1.596000202395322809e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.550000000000003486e-01,7.763517872375671480e-01,-2.030600387914318627e+00,3.990903000096318820e+00,1.580105286686496857e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.610000000000003539e-01,7.952082546032858135e-01,-1.942014438014465938e+00,3.936653863265503261e+00,1.548854441505654433e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.650000000000003575e-01,8.089421064093105240e-01,-1.876249372852213382e+00,3.895599199272941959e+00,1.521983449708562031e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.710000000000003628e-01,8.317392488652314286e-01,-1.764832158179357346e+00,3.825260191945555110e+00,1.469927826255883474e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.768523708101959913e-01,8.572407234239108886e-01,-1.636463813704650772e+00,3.744202977503938268e+00,1.400638281343663749e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.802597756560420539e-01,8.740793782831399739e-01,-1.549290540032964403e+00,3.689831424958518014e+00,1.348405974520177963e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.846084169776638806e-01,8.984923853470737631e-01,-1.419017902429093869e+00,3.610531604296827624e+00,1.263287428161376624e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.870594398400004965e-01,9.140586009611754159e-01,-1.332592310658946788e+00,3.559783109811330615e+00,1.202508935283982616e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.901472687683803287e-01,9.358490847911871136e-01,-1.204055512332157685e+00,3.488089899237475588e+00,1.106254596856865113e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.918584658368514440e-01,9.491112674322069731e-01,-1.119377856898142509e+00,3.443838381624975575e+00,1.039314621370987624e+00
7.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,4.939891248436346083e-01,9.670401226454213850e-01,-9.937496912706649255e-01,3.383132093876238145e+00,9.354131664954248304e-01
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,7.473433688360835436e-01,-1.779246313778709288e-01,4.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.899999999999999996e-03,7.483012687894763371e-01,-1.779093116182844936e-01,3.996207204133840118e+00,9.021142090964509586e-04
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.900000000000000772e-03,7.513537812474825328e-01,-1.778589218964362617e-01,3.984147010376058784e+00,3.759170720703509071e-03
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.390000000000000090e-02,7.544489613843855524e-01,-1.778054028595580927e-01,3.971958647472623838e+00,6.628823644297522286e-03
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.789999999999999925e-02,7.565366421313305390e-01,-1.777679361622594711e-01,3.963760438145627507e+00,8.548940032247867235e-03
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.390000000000000457e-02,7.597053151404189464e-01,-1.777089787313059221e-01,3.951351961392933099e+00,1.143965912925707686e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.990000000000000990e-02,7.629195765314071842e-01,-1.776466168291785386e-01,3.938807349848501005e+00,1.434305671274259397e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.390000000000001346e-02,7.650883206864259600e-01,-1.776030956386919213e-01,3.930367078162504413e+00,1.628571133434648238e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,3.990000000000001878e-02,7.683811862305792717e-01,-1.775348075031260298e-01,3.917588447046911782e+00,1.921029422896769825e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.590000000000002411e-02,7.717228619459859384e-01,-1.774628033746274147e-01,3.904664937536297842e+00,2.214761515471862924e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,4.990000000000002767e-02,7.739783995861896360e-01,-1.774126735230434349e-01,3.895967053188596818e+00,2.411291348660812850e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,5.590000000000003300e-02,7.774043266081631653e-01,-1.773341898506519132e-01,3.882794236721227588e+00,2.707149609604093954e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.190000000000003832e-02,7.808826291462749314e-01,-1.772516362057709183e-01,3.869466914304283911e+00,3.004284714762787273e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.590000000000004188e-02,7.832313015585675720e-01,-1.771942679720180380e-01,3.860494294434547946e+00,3.203084277491988208e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.190000000000004721e-02,7.868001153393826552e-01,-1.771046048508163329e-01,3.846900804334393520e+00,3.502347676716579400e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.790000000000005254e-02,7.904252637129923764e-01,-1.770104679676001991e-01,3.833142171906533502e+00,3.802887216616125665e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.190000000000005609e-02,7.928741126964581332e-01,-1.769451429888326266e-01,3.823875898859681932e+00,4.003955197637273228e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.790000000000006142e-02,7.965967361580679196e-01,-1.768431765770729913e-01,3.809832438226806950e+00,4.306618088143555900e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.390000000000006675e-02,8.003801066440897616e-01,-1.767362738769530928e-01,3.795612042110874995e+00,4.610551620655673616e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,9.790000000000007030e-02,8.029369806343535920e-01,-1.766621692551715861e-01,3.786031140100651449e+00,4.813878167762777882e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.039000000000000756e-01,8.068256025771074480e-01,-1.765466104130332947e-01,3.771505186335484705e+00,5.119921065581212183e-02
0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.099000000000000810e-01,8.107799086174788394e-01,-1.764255831104656336e-01,3.756789170776975606e+00,5.427222978108638130e-02
